Code BV,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,Libellé de liste 1,Voix 1,% Voix/inscrits 1,% Voix/exprimés 1,Libellé de liste 2,Voix 2,% Voix/inscrits 2,% Voix/exprimés 2,Libellé de liste 3,Voix 3,% Voix/inscrits 3,% Voix/exprimés 3,Libellé de liste 4,Voix 4,% Voix/inscrits 4,% Voix/exprimés 4,Libellé de liste 5,Voix 5,% Voix/inscrits 5,% Voix/exprimés 5,Libellé de liste 6,Voix 6,% Voix/inscrits 6,% Voix/exprimés 6,Libellé de liste 7,Voix 7,% Voix/inscrits 7,% Voix/exprimés 7,Libellé de liste 8,Voix 8,% Voix/inscrits 8,% Voix/exprimés 8,Libellé de liste 9,Voix 9,% Voix/inscrits 9,% Voix/exprimés 9,Libellé de liste 10,Voix 10,% Voix/inscrits 10,% Voix/exprimés 10,Libellé de liste 11,Voix 11,% Voix/inscrits 11,% Voix/exprimés 11,TOTAL GAUCHE,TOTAL EXT GAUCHE,TOTAL DROITE,TOTAL EXT DROITE,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,Nom candidat 1,Voix 1,% Voix/inscrits 1,% Voix/exprimés 1,Nom candidat 2,Voix 2,% Voix/inscrits 2,% Voix/exprimés 2,DIFF T1-2 GAUCHE,DIFF T1-2 CAZ/DES,VOIX EXT DROITE T1,REPORT GAUCHE,ABSTENTIONNISTE T2 PAR RAPPORT AU T1,voix Dessertine T1,,Gauche hors Hurmic 1er tour,INDICE FUITE GAUCHE,TAUX DÉMOBILISATION,INDICE DE FUITE DROITE,MOBILISATION GAUCHE T1,MOBILISATION DROITE T1,MOBILISATION GAUCHE T2,MOBILISATION DROITE T2,ÉVOLUTION GAUCHE 
4101,1164,551,"47,34 %",613,"52,66 %",542,"46,56 %","98,37 %",8,"0,69 %","1,45 %",1,"0,09 %","0,18 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,2,"0,17 %","0,37 %",Faire Gagner Bordeaux,121,"10,40 %","22,32 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,2,"0,17 %","0,37 %",BORDEAUX EN CONFIANCE,150,"12,89 %","27,68 %",FAIRE MIEUX POUR BORDEAUX,48,"4,12 %","8,86 %",A LA RECONQUÊTE DE BORDEAUX,13,"1,12 %","2,40 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,76,"6,53 %","14,02 %",Lutte ouvrière - le camp des travailleurs,3,"0,26 %","0,55 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,73,"6,27 %","13,47 %",UNION DE LA GAUCHE,22,"1,89 %","4,06 %",ROUGE BORDEAUX ANTICAPITALISTE,32,"2,75 %","5,90 %",172,87,197,86,1164,533,"45,79 %",631,"54,21 %",501,"43,04 %","94,00 %",20,"1,72 %","3,75 %",12,"1,03 %","2,25 %",CAZENAVE,240,"20,62 %","47,90 %",HURMIC,261,"22,42 %","52,10 %",2,43,86,"100,77%",18,76,,109,"-0,77%","6,95%","-16,60%","22,25","24,31","22,42","20,62","0,77"
4102,889,369,"41,51 %",520,"58,49 %",358,"40,27 %","97,02 %",5,"0,56 %","1,36 %",6,"0,67 %","1,63 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,1,"0,11 %","0,28 %",Faire Gagner Bordeaux,72,"8,10 %","20,11 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,4,"0,45 %","1,12 %",BORDEAUX EN CONFIANCE,78,"8,77 %","21,79 %",FAIRE MIEUX POUR BORDEAUX,47,"5,29 %","13,13 %",A LA RECONQUÊTE DE BORDEAUX,6,"0,67 %","1,68 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,29,"3,26 %","8,10 %",Lutte ouvrière - le camp des travailleurs,6,"0,67 %","1,68 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,94,"10,57 %","26,26 %",UNION DE LA GAUCHE,10,"1,12 %","2,79 %",ROUGE BORDEAUX ANTICAPITALISTE,11,"1,24 %","3,07 %",88,69,101,100,889,332,"37,35 %",557,"62,65 %",311,"34,98 %","93,67 %",14,"1,57 %","4,22 %",7,"0,79 %","2,11 %",CAZENAVE,151,"16,99 %","48,55 %",HURMIC,160,"18,00 %","51,45 %",3,50,100,"101,91%",37,29,,79,"-1,91%","23,57%","-31,85%","17,66","22,61","18,00","16,99","1,91"
4103,910,405,"44,51 %",505,"55,49 %",395,"43,41 %","97,53 %",5,"0,55 %","1,23 %",5,"0,55 %","1,23 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,1,"0,11 %","0,25 %",Faire Gagner Bordeaux,65,"7,14 %","16,46 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,7,"0,77 %","1,77 %",BORDEAUX EN CONFIANCE,83,"9,12 %","21,01 %",FAIRE MIEUX POUR BORDEAUX,37,"4,07 %","9,37 %",A LA RECONQUÊTE DE BORDEAUX,10,"1,10 %","2,53 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,42,"4,62 %","10,63 %",Lutte ouvrière - le camp des travailleurs,0,"0,00 %","0,00 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,123,"13,52 %","31,14 %",UNION DE LA GAUCHE,14,"1,54 %","3,54 %",ROUGE BORDEAUX ANTICAPITALISTE,13,"1,43 %","3,29 %",97,58,107,133,910,364,"40,00 %",546,"60,00 %",343,"37,69 %","94,23 %",11,"1,21 %","3,02 %",10,"1,10 %","2,75 %",CAZENAVE,186,"20,44 %","54,23 %",HURMIC,157,"17,25 %","45,77 %",2,79,133,"101,29%",41,42,,72,"-1,29%","26,45%","-34,84%","17,03","26,37","17,25","20,44","1,29"
4121,924,256,"27,71 %",668,"72,29 %",251,"27,16 %","98,05 %",1,"0,11 %","0,39 %",4,"0,43 %","1,56 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,2,"0,22 %","0,80 %",Faire Gagner Bordeaux,47,"5,09 %","18,73 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,3,"0,32 %","1,20 %",BORDEAUX EN CONFIANCE,52,"5,63 %","20,72 %",FAIRE MIEUX POUR BORDEAUX,71,"7,68 %","28,29 %",A LA RECONQUÊTE DE BORDEAUX,4,"0,43 %","1,59 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,13,"1,41 %","5,18 %",Lutte ouvrière - le camp des travailleurs,4,"0,43 %","1,59 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,39,"4,22 %","15,54 %",UNION DE LA GAUCHE,7,"0,76 %","2,79 %",ROUGE BORDEAUX ANTICAPITALISTE,9,"0,97 %","3,59 %",59,89,60,43,925,207,"22,38 %",718,"77,62 %",199,"21,51 %","96,14 %",3,"0,32 %","1,45 %",5,"0,54 %","2,42 %",CAZENAVE,73,"7,89 %","36,68 %",HURMIC,126,"13,62 %","63,32 %",-22,13,43,"85,14%",49,13,,96,"14,86%","33,78%","-20,27%","16,02","11,15","13,62","7,89","-14,86"
4122,1009,320,"31,71 %",689,"68,29 %",315,"31,22 %","98,44 %",1,"0,10 %","0,31 %",4,"0,40 %","1,25 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,1,"0,10 %","0,32 %",Faire Gagner Bordeaux,72,"7,14 %","22,86 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,5,"0,50 %","1,59 %",BORDEAUX EN CONFIANCE,85,"8,42 %","26,98 %",FAIRE MIEUX POUR BORDEAUX,27,"2,68 %","8,57 %",A LA RECONQUÊTE DE BORDEAUX,8,"0,79 %","2,54 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,41,"4,06 %","13,02 %",Lutte ouvrière - le camp des travailleurs,2,"0,20 %","0,63 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,40,"3,96 %","12,70 %",UNION DE LA GAUCHE,22,"2,18 %","6,98 %",ROUGE BORDEAUX ANTICAPITALISTE,12,"1,19 %","3,81 %",107,47,113,48,1010,286,"28,32 %",724,"71,68 %",277,"27,43 %","96,85 %",4,"0,40 %","1,40 %",5,"0,50 %","1,75 %",CAZENAVE,129,"12,77 %","46,57 %",HURMIC,148,"14,65 %","53,43 %",-6,16,48,"96,10%",34,41,,69,"3,90%","22,73%","-20,78%","15,26","15,96","14,65","12,77","-3,90"
4141,1098,542,"49,36 %",556,"50,64 %",539,"49,09 %","99,45 %",1,"0,09 %","0,18 %",2,"0,18 %","0,37 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,0,"0,00 %","0,00 %",Faire Gagner Bordeaux,114,"10,38 %","21,15 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,4,"0,36 %","0,74 %",BORDEAUX EN CONFIANCE,115,"10,47 %","21,34 %",FAIRE MIEUX POUR BORDEAUX,96,"8,74 %","17,81 %",A LA RECONQUÊTE DE BORDEAUX,18,"1,64 %","3,34 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,68,"6,19 %","12,62 %",Lutte ouvrière - le camp des travailleurs,3,"0,27 %","0,56 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,72,"6,56 %","13,36 %",UNION DE LA GAUCHE,27,"2,46 %","5,01 %",ROUGE BORDEAUX ANTICAPITALISTE,22,"2,00 %","4,08 %",142,125,182,90,1099,531,"48,32 %",568,"51,68 %",512,"46,59 %","96,42 %",15,"1,36 %","2,82 %",4,"0,36 %","0,75 %",CAZENAVE,257,"23,38 %","50,20 %",HURMIC,255,"23,20 %","49,80 %",-12,75,90,"95,51%",11,68,,152,"4,49%","4,49%","-5,62%","24,32","24,77","23,20","23,38","-4,49"
4142,960,449,"46,77 %",511,"53,23 %",445,"46,35 %","99,11 %",3,"0,31 %","0,67 %",1,"0,10 %","0,22 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,0,"0,00 %","0,00 %",Faire Gagner Bordeaux,113,"11,77 %","25,39 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,2,"0,21 %","0,45 %",BORDEAUX EN CONFIANCE,88,"9,17 %","19,78 %",FAIRE MIEUX POUR BORDEAUX,55,"5,73 %","12,36 %",A LA RECONQUÊTE DE BORDEAUX,8,"0,83 %","1,80 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,86,"8,96 %","19,33 %",Lutte ouvrière - le camp des travailleurs,0,"0,00 %","0,00 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,60,"6,25 %","13,48 %",UNION DE LA GAUCHE,18,"1,88 %","4,04 %",ROUGE BORDEAUX ANTICAPITALISTE,15,"1,56 %","3,37 %",106,72,199,68,960,428,"44,58 %",532,"55,42 %",419,"43,65 %","97,90 %",7,"0,73 %","1,64 %",2,"0,21 %","0,47 %",CAZENAVE,239,"24,90 %","57,04 %",HURMIC,180,"18,75 %","42,96 %",2,40,68,"101,12%",21,86,,90,"-1,12%","11,80%","-15,73%","18,54","27,81","18,75","24,90","1,12"
4161,1158,479,"41,36 %",679,"58,64 %",469,"40,50 %","97,91 %",6,"0,52 %","1,25 %",4,"0,35 %","0,84 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,3,"0,26 %","0,64 %",Faire Gagner Bordeaux,90,"7,77 %","19,19 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,5,"0,43 %","1,07 %",BORDEAUX EN CONFIANCE,102,"8,81 %","21,75 %",FAIRE MIEUX POUR BORDEAUX,49,"4,23 %","10,45 %",A LA RECONQUÊTE DE BORDEAUX,10,"0,86 %","2,13 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,51,"4,40 %","10,87 %",Lutte ouvrière - le camp des travailleurs,11,"0,95 %","2,35 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,83,"7,17 %","17,70 %",UNION DE LA GAUCHE,50,"4,32 %","10,66 %",ROUGE BORDEAUX ANTICAPITALISTE,15,"1,30 %","3,20 %",152,83,141,93,1158,456,"39,38 %",702,"60,62 %",418,"36,10 %","91,67 %",25,"2,16 %","5,48 %",13,"1,12 %","2,85 %",CAZENAVE,213,"18,39 %","50,96 %",HURMIC,205,"17,70 %","49,04 %",-30,72,93,"87,23%",23,51,,133,"12,77%","9,79%","-8,94%","20,29","20,21","17,70","18,39","-12,77"
4162,1293,537,"41,53 %",756,"58,47 %",526,"40,68 %","97,95 %",5,"0,39 %","0,93 %",6,"0,46 %","1,12 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,1,"0,08 %","0,19 %",Faire Gagner Bordeaux,122,"9,44 %","23,19 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,6,"0,46 %","1,14 %",BORDEAUX EN CONFIANCE,118,"9,13 %","22,43 %",FAIRE MIEUX POUR BORDEAUX,80,"6,19 %","15,21 %",A LA RECONQUÊTE DE BORDEAUX,12,"0,93 %","2,28 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,71,"5,49 %","13,50 %",Lutte ouvrière - le camp des travailleurs,5,"0,39 %","0,95 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,64,"4,95 %","12,17 %",UNION DE LA GAUCHE,32,"2,47 %","6,08 %",ROUGE BORDEAUX ANTICAPITALISTE,15,"1,16 %","2,85 %",150,107,193,76,1293,502,"38,82 %",791,"61,18 %",481,"37,20 %","95,82 %",10,"0,77 %","1,99 %",11,"0,85 %","2,19 %",CAZENAVE,250,"19,33 %","51,98 %",HURMIC,231,"17,87 %","48,02 %",-26,57,76,"89,88%",35,71,,139,"10,12%","13,62%","-7,39%","19,88","20,80","17,87","19,33","-10,12"
4163,1035,315,"30,43 %",720,"69,57 %",311,"30,05 %","98,73 %",2,"0,19 %","0,63 %",2,"0,19 %","0,63 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,1,"0,10 %","0,32 %",Faire Gagner Bordeaux,71,"6,86 %","22,83 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,3,"0,29 %","0,96 %",BORDEAUX EN CONFIANCE,64,"6,18 %","20,58 %",FAIRE MIEUX POUR BORDEAUX,41,"3,96 %","13,18 %",A LA RECONQUÊTE DE BORDEAUX,5,"0,48 %","1,61 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,26,"2,51 %","8,36 %",Lutte ouvrière - le camp des travailleurs,6,"0,58 %","1,93 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,36,"3,48 %","11,58 %",UNION DE LA GAUCHE,36,"3,48 %","11,58 %",ROUGE BORDEAUX ANTICAPITALISTE,22,"2,13 %","7,07 %",100,73,97,41,1035,306,"29,57 %",729,"70,43 %",289,"27,92 %","94,44 %",9,"0,87 %","2,94 %",8,"0,77 %","2,61 %",CAZENAVE,151,"14,59 %","52,25 %",HURMIC,138,"13,33 %","47,75 %",-35,54,41,"79,77%",9,26,,109,"20,23%","5,20%","7,51%","16,71","13,33","13,33","14,59","-20,23"
4181,1201,724,"60,28 %",477,"39,72 %",717,"59,70 %","99,03 %",4,"0,33 %","0,55 %",3,"0,25 %","0,41 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,0,"0,00 %","0,00 %",Faire Gagner Bordeaux,182,"15,15 %","25,38 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,5,"0,42 %","0,70 %",BORDEAUX EN CONFIANCE,204,"16,99 %","28,45 %",FAIRE MIEUX POUR BORDEAUX,42,"3,50 %","5,86 %",A LA RECONQUÊTE DE BORDEAUX,14,"1,17 %","1,95 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,151,"12,57 %","21,06 %",Lutte ouvrière - le camp des travailleurs,1,"0,08 %","0,14 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,53,"4,41 %","7,39 %",UNION DE LA GAUCHE,16,"1,33 %","2,23 %",ROUGE BORDEAUX ANTICAPITALISTE,49,"4,08 %","6,83 %",220,97,333,67,1201,726,"60,45 %",475,"39,55 %",693,"57,70 %","95,45 %",22,"1,83 %","3,03 %",11,"0,92 %","1,52 %",CAZENAVE,367,"30,56 %","52,96 %",HURMIC,326,"27,14 %","47,04 %",9,34,67,"102,84%",-2,151,,113,"-2,84%","-0,63%","-10,41%","26,39","33,31","27,14","30,56","2,84"
4182,1053,459,"43,59 %",594,"56,41 %",456,"43,30 %","99,35 %",1,"0,09 %","0,22 %",2,"0,19 %","0,44 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,1,"0,09 %","0,22 %",Faire Gagner Bordeaux,135,"12,82 %","29,61 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,3,"0,28 %","0,66 %",BORDEAUX EN CONFIANCE,109,"10,35 %","23,90 %",FAIRE MIEUX POUR BORDEAUX,36,"3,42 %","7,89 %",A LA RECONQUÊTE DE BORDEAUX,3,"0,28 %","0,66 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,69,"6,55 %","15,13 %",Lutte ouvrière - le camp des travailleurs,6,"0,57 %","1,32 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,53,"5,03 %","11,62 %",UNION DE LA GAUCHE,17,"1,61 %","3,73 %",ROUGE BORDEAUX ANTICAPITALISTE,24,"2,28 %","5,26 %",126,70,204,56,1053,459,"43,59 %",594,"56,41 %",440,"41,79 %","95,86 %",9,"0,85 %","1,96 %",10,"0,95 %","2,18 %",CAZENAVE,256,"24,31 %","58,18 %",HURMIC,184,"17,47 %","41,82 %",-12,52,56,"93,88%",0,69,,87,"6,12%","0,00%","-2,04%","18,61","24,69","17,47","24,31","-6,12"
4183,1101,505,"45,87 %",596,"54,13 %",501,"45,50 %","99,21 %",2,"0,18 %","0,40 %",2,"0,18 %","0,40 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,3,"0,27 %","0,60 %",Faire Gagner Bordeaux,128,"11,63 %","25,55 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,2,"0,18 %","0,40 %",BORDEAUX EN CONFIANCE,127,"11,53 %","25,35 %",FAIRE MIEUX POUR BORDEAUX,51,"4,63 %","10,18 %",A LA RECONQUÊTE DE BORDEAUX,8,"0,73 %","1,60 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,72,"6,54 %","14,37 %",Lutte ouvrière - le camp des travailleurs,9,"0,82 %","1,80 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,55,"5,00 %","10,98 %",UNION DE LA GAUCHE,27,"2,45 %","5,39 %",ROUGE BORDEAUX ANTICAPITALISTE,19,"1,73 %","3,79 %",154,84,200,63,1102,481,"43,65 %",621,"56,35 %",466,"42,29 %","96,88 %",7,"0,64 %","1,46 %",8,"0,73 %","1,66 %",CAZENAVE,235,"21,32 %","50,43 %",HURMIC,231,"20,96 %","49,57 %",-7,35,63,"97,06%",24,72,,111,"2,94%","10,50%","-11,76%","21,62","23,89","20,96","21,32","-2,94"
4184,1210,760,"62,81 %",450,"37,19 %",751,"62,07 %","98,82 %",5,"0,41 %","0,66 %",4,"0,33 %","0,53 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,0,"0,00 %","0,00 %",Faire Gagner Bordeaux,244,"20,17 %","32,49 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,3,"0,25 %","0,40 %",BORDEAUX EN CONFIANCE,158,"13,06 %","21,04 %",FAIRE MIEUX POUR BORDEAUX,29,"2,40 %","3,86 %",A LA RECONQUÊTE DE BORDEAUX,17,"1,40 %","2,26 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,209,"17,27 %","27,83 %",Lutte ouvrière - le camp des travailleurs,2,"0,17 %","0,27 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,51,"4,21 %","6,79 %",UNION DE LA GAUCHE,12,"0,99 %","1,60 %",ROUGE BORDEAUX ANTICAPITALISTE,26,"2,15 %","3,46 %",170,60,453,68,1212,761,"62,79 %",451,"37,21 %",746,"61,55 %","98,03 %",5,"0,41 %","0,66 %",10,"0,83 %","1,31 %",CAZENAVE,499,"41,17 %","66,89 %",HURMIC,247,"20,38 %","33,11 %",17,46,68,"107,39%",-1,209,,72,"-7,39%","0,43%","-9,57%","19,01","43,06","20,38","41,17","7,39"
4201,1235,707,"57,25 %",528,"42,75 %",704,"57,00 %","99,58 %",2,"0,16 %","0,28 %",1,"0,08 %","0,14 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,0,"0,00 %","0,00 %",Faire Gagner Bordeaux,194,"15,71 %","27,56 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,4,"0,32 %","0,57 %",BORDEAUX EN CONFIANCE,186,"15,06 %","26,42 %",FAIRE MIEUX POUR BORDEAUX,53,"4,29 %","7,53 %",A LA RECONQUÊTE DE BORDEAUX,11,"0,89 %","1,56 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,173,"14,01 %","24,57 %",Lutte ouvrière - le camp des travailleurs,0,"0,00 %","0,00 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,43,"3,48 %","6,11 %",UNION DE LA GAUCHE,11,"0,89 %","1,56 %",ROUGE BORDEAUX ANTICAPITALISTE,29,"2,35 %","4,12 %",197,86,367,54,1235,708,"57,33 %",527,"42,67 %",690,"55,87 %","97,46 %",13,"1,05 %","1,84 %",5,"0,40 %","0,71 %",CAZENAVE,396,"32,06 %","57,39 %",HURMIC,294,"23,81 %","42,61 %",11,29,54,"103,89%",-1,173,,97,"-3,89%","-0,35%","-8,83%","22,91","34,09","23,81","32,06","3,89"
4202,1166,734,"62,95 %",432,"37,05 %",729,"62,52 %","99,32 %",3,"0,26 %","0,41 %",2,"0,17 %","0,27 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,4,"0,34 %","0,55 %",Faire Gagner Bordeaux,234,"20,07 %","32,10 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,5,"0,43 %","0,69 %",BORDEAUX EN CONFIANCE,171,"14,67 %","23,46 %",FAIRE MIEUX POUR BORDEAUX,34,"2,92 %","4,66 %",A LA RECONQUÊTE DE BORDEAUX,8,"0,69 %","1,10 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,213,"18,27 %","29,22 %",Lutte ouvrière - le camp des travailleurs,1,"0,09 %","0,14 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,35,"3,00 %","4,80 %",UNION DE LA GAUCHE,3,"0,26 %","0,41 %",ROUGE BORDEAUX ANTICAPITALISTE,21,"1,80 %","2,88 %",174,65,447,43,1166,748,"64,15 %",418,"35,85 %",734,"62,95 %","98,13 %",10,"0,86 %","1,34 %",4,"0,34 %","0,53 %",CAZENAVE,465,"39,88 %","63,35 %",HURMIC,269,"23,07 %","36,65 %",30,18,43,"112,55%",-14,213,,68,"-12,55%","-5,86%","-10,46%","20,50","42,02","23,07","39,88","12,55"
4203,1235,729,"59,03 %",506,"40,97 %",717,"58,06 %","98,35 %",8,"0,65 %","1,10 %",4,"0,32 %","0,55 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,0,"0,00 %","0,00 %",Faire Gagner Bordeaux,201,"16,28 %","28,03 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,5,"0,40 %","0,70 %",BORDEAUX EN CONFIANCE,222,"17,98 %","30,96 %",FAIRE MIEUX POUR BORDEAUX,57,"4,62 %","7,95 %",A LA RECONQUÊTE DE BORDEAUX,7,"0,57 %","0,98 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,168,"13,60 %","23,43 %",Lutte ouvrière - le camp des travailleurs,1,"0,08 %","0,14 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,23,"1,86 %","3,21 %",UNION DE LA GAUCHE,9,"0,73 %","1,26 %",ROUGE BORDEAUX ANTICAPITALISTE,24,"1,94 %","3,35 %",231,87,369,30,1235,712,"57,65 %",523,"42,35 %",695,"56,28 %","97,61 %",14,"1,13 %","1,97 %",3,"0,24 %","0,42 %",CAZENAVE,353,"28,58 %","50,79 %",HURMIC,342,"27,69 %","49,21 %",24,-16,30,"107,55%",17,168,,96,"-7,55%","5,35%","-14,47%","25,75","32,31","27,69","28,58","7,55"
4204,1166,755,"64,75 %",411,"35,25 %",749,"64,24 %","99,21 %",5,"0,43 %","0,66 %",1,"0,09 %","0,13 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,0,"0,00 %","0,00 %",Faire Gagner Bordeaux,205,"17,58 %","27,37 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,3,"0,26 %","0,40 %",BORDEAUX EN CONFIANCE,209,"17,92 %","27,90 %",FAIRE MIEUX POUR BORDEAUX,47,"4,03 %","6,28 %",A LA RECONQUÊTE DE BORDEAUX,6,"0,51 %","0,80 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,208,"17,84 %","27,77 %",Lutte ouvrière - le camp des travailleurs,5,"0,43 %","0,67 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,33,"2,83 %","4,41 %",UNION DE LA GAUCHE,11,"0,94 %","1,47 %",ROUGE BORDEAUX ANTICAPITALISTE,22,"1,89 %","2,94 %",220,77,413,39,1166,757,"64,92 %",409,"35,08 %",731,"62,69 %","96,57 %",20,"1,72 %","2,64 %",6,"0,51 %","0,79 %",CAZENAVE,396,"33,96 %","54,17 %",HURMIC,335,"28,73 %","45,83 %",38,-17,39,"112,79%",-2,208,,88,"-12,79%","-0,67%","-18,86%","25,47","38,77","28,73","33,96","12,79"
5001,1235,601,"48,66 %",634,"51,34 %",597,"48,34 %","99,33 %",3,"0,24 %","0,50 %",1,"0,08 %","0,17 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,1,"0,08 %","0,17 %",Faire Gagner Bordeaux,71,"5,75 %","11,89 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,14,"1,13 %","2,35 %",BORDEAUX EN CONFIANCE,192,"15,55 %","32,16 %",FAIRE MIEUX POUR BORDEAUX,164,"13,28 %","27,47 %",A LA RECONQUÊTE DE BORDEAUX,4,"0,32 %","0,67 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,57,"4,62 %","9,55 %",Lutte ouvrière - le camp des travailleurs,6,"0,49 %","1,01 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,21,"1,70 %","3,52 %",UNION DE LA GAUCHE,14,"1,13 %","2,35 %",ROUGE BORDEAUX ANTICAPITALISTE,53,"4,29 %","8,88 %",206,238,128,25,1235,577,"46,72 %",658,"53,28 %",567,"45,91 %","98,27 %",5,"0,40 %","0,87 %",5,"0,40 %","0,87 %",CAZENAVE,139,"11,26 %","24,51 %",HURMIC,428,"34,66 %","75,49 %",-16,11,25,"96,40%",24,57,,252,"3,60%","5,41%","-3,15%","35,95","12,39","34,66","11,26","-3,60"
